lang,N,row_treatment,gate_on,rule_clause,floor_unmod,floor_assigned,seen_rescale,target_lang,floor_gap_shift
qvo_Latn,13361,floor21,True,else_floor21_gate,-16.920183,-21.0,0.0,qug_Latn,-2.531237000000001
qvs_Latn,17666,floor21,True,else_floor21_gate,-17.459309,-21.0,0.0,qup_Latn,-3.117535
qvw_Latn,23613,unmod,False,head_unmod,-17.755098,,0.0,qub_Latn,0.0
qvz_Latn,17523,floor21,True,else_floor21_gate,-17.419641,-21.0,0.0,quw_Latn,-3.567779999999999
qwh_Latn,17649,floor21,True,else_floor21_gate,-17.456024,-21.0,0.0,qxo_Latn,-3.2742199999999997
qxh_Latn,17446,floor21,True,else_floor21_gate,-17.410032,-21.0,0.0,qub_Latn,-2.207063999999999
qxl_Latn,10958,floor21,True,else_floor21_gate,-16.920647,-21.0,0.0,quw_Latn,-3.567779999999999
qxn_Latn,17805,floor21,True,else_floor21_gate,-17.52973,-21.0,0.0,qxo_Latn,-3.2742199999999997
qxo_Latn,23074,unmod,False,head_unmod,-17.72578,,0.0,qub_Latn,0.0
qxr_Latn,12493,floor21,True,else_floor21_gate,-16.860023,-21.0,0.0,qug_Latn,-2.531237000000001
rad_Latn,30721,unmod,False,head_unmod,-18.104872,,0.0,vie_Latn,0.0
rai_Latn,24409,unmod,False,head_unmod,-17.820677,,0.0,ksd_Latn,0.0
ram_Latn,8103,floor21,True,else_floor21_gate,-16.704062,-21.0,0.0,apn_Latn,0.0
rap_Latn,10989,floor21,True,else_floor21_gate,-17.176006,-21.0,0.0,mri_Latn,-2.267132
rar_Latn,100000,unmod,False,head_unmod,-18.497662,,0.0,,
rav_Deva,6754,floor21,True,else_floor21_gate,-16.669649,-21.0,0.0,kle_Deva,0.0
raw_Latn,6734,floor21,True,else_floor21_gate,-16.783775,-21.0,0.0,eml_Latn,-3.2126459999999994
rcf_Latn,10707,floor21,True,else_floor21_gate,-16.37879,-21.0,0.0,gcr_Latn,-3.753654000000001
rej_Latn,9098,floor21,True,else_floor21_gate,-17.14963,-21.0,0.0,bew_Latn,0.0
rel_Latn,6750,floor21,True,else_floor21_gate,-16.520622,-21.0,0.0,som_Latn,-1.677423000000001
rgu_Latn,12785,floor21,True,else_floor21_gate,-17.357397,-21.0,0.0,txq_Latn,-3.2486989999999984
rhg_Latn,3252,floor21,True,else_floor21_gate,-15.163507,-21.0,0.0,ben_Latn,0.0
ria_Latn,11043,floor21,True,else_floor21_gate,-17.016869,-21.0,0.0,dis_Latn,0.0
rim_Latn,17820,floor21,True,else_floor21_gate,-17.435949,-21.0,0.0,heh_Latn,-3.6094679999999997
rjs_Deva,6760,floor21,True,else_floor21_gate,-16.616777,-21.0,0.0,thl_Deva,0.0
rkb_Latn,17397,floor21,True,else_floor21_gate,-17.868559,-21.0,0.0,skg_Latn,-3.223001
rmc_Latn,39151,unmod,False,head_unmod,-18.244968,,0.0,rmn_Latn,0.0
rme_Latn,366,floor21,True,else_floor21_gate,-14.033171,-21.0,0.0,thv_Latn,0.0
rml_Latn,1790,floor21,True,else_floor21_gate,-15.072593,-21.0,0.0,rmc_Latn,-2.755032
rmn_Cyrl,64930,unmod,False,head_unmod,-18.313816,,0.0,mkd_Cyrl,0.0
rmn_Grek,79160,unmod,False,head_unmod,-18.855452,,0.0,ell_Grek,0.0
rmn_Latn,100000,unmod,False,head_unmod,-18.623695,,0.0,,
rmo_Latn,16689,floor21,True,else_floor21_gate,-17.356184,-21.0,0.0,rmy_Latn,-2.5056399999999996
rmq_Latn,3913,floor21,True,else_floor21_gate,-15.855713,-21.0,0.0,spa_Latn,-2.025041999999999
rmy_Cyrl,30085,unmod,False,head_unmod,-17.653063,,0.0,rmn_Cyrl,0.0
rmy_Latn,70602,unmod,False,head_unmod,-18.49436,,0.0,rmn_Latn,0.0
rnd_Latn,24508,unmod,False,head_unmod,-17.08676,,0.0,lun_Latn,0.0
rng_Latn,65043,unmod,False,head_unmod,-18.074892,,0.0,tso_Latn,0.0
rnl_Latn,21989,unmod,False,head_unmod,-17.489254,,0.0,hra_Latn,0.0
roh_Latn,30545,unmod,False,head_unmod,-17.872406,,0.0,lmo_Latn,0.0
ron_Cyrl,30637,unmod,False,head_unmod,-18.172739,,0.0,mhr_Cyrl,0.0
ron_Latn,100000,unmod,False,head_unmod,-19.191645,,0.0,,
roo_Latn,24068,unmod,False,head_unmod,-18.164412,,0.0,tbg_Latn,0.0
rop_Latn,54485,unmod,False,head_unmod,-18.704487,,0.0,tpi_Latn,0.0
row_Latn,14225,floor21,True,else_floor21_gate,-17.416052,-21.0,0.0,txq_Latn,-3.2486989999999984
rro_Latn,24580,unmod,False,head_unmod,-17.764126,,0.0,gil_Latn,0.0
rtm_Latn,8987,floor21,True,else_floor21_gate,-16.32159,-21.0,0.0,frr_Latn,0.0
rub_Latn,11018,floor21,True,else_floor21_gate,-17.226904,-21.0,0.0,nyo_Latn,0.0
rue_Cyrl,8501,floor21,True,else_floor21_gate,-16.713118,-21.0,0.0,ukr_Cyrl,-1.823834999999999
ruf_Latn,17822,floor21,True,else_floor21_gate,-17.305786,-21.0,0.0,kki_Latn,0.0
rug_Latn,30060,unmod,False,head_unmod,-18.078129,,0.0,fij_Latn,0.0
run_Latn,100000,unmod,False,head_unmod,-18.75798,,0.0,,
rup_Latn,5032,floor21,True,else_floor21_gate,-16.206472,-21.0,0.0,ron_Latn,-1.8083549999999988
rus_Cyrl,100000,unmod,False,head_unmod,-19.542179,,0.0,,
rwo_Latn,51384,unmod,False,head_unmod,-18.935089,,0.0,xho_Latn,0.0
sab_Latn,16901,floor21,True,else_floor21_gate,-17.910763,-21.0,0.0,kck_Latn,-3.5556319999999992
sag_Latn,100000,unmod,False,head_unmod,-18.589857,,0.0,,
sah_Cyrl,100000,unmod,False,head_unmod,-19.190695,,0.0,,
saj_Latn,6675,floor21,True,else_floor21_gate,-16.684221,-21.0,0.0,tby_Latn,0.0
san_Deva,100000,unmod,False,head_unmod,-18.997606,,0.0,,
san_Latn,36337,unmod,False,head_unmod,-18.398895,,0.0,lvs_Latn,0.0
sas_Latn,13444,floor21,True,else_floor21_gate,-17.182596,-21.0,0.0,ban_Latn,-2.735759999999999
sat_Latn,10932,floor21,True,else_floor21_gate,-17.157635,-21.0,0.0,jbo_Latn,0.0
sat_Olck,16858,floor21,True,else_floor21_gate,-18.177086,-21.0,0.0,,
say_Latn,693,floor21,True,else_floor21_gate,-13.974788,-21.0,0.0,prg_Latn,0.0
sba_Latn,37535,unmod,False,head_unmod,-18.346523,,0.0,kia_Latn,0.0
sbd_Latn,13463,floor21,True,else_floor21_gate,-17.276207,-21.0,0.0,bam_Latn,-3.71903
sbe_Latn,14275,floor21,True,else_floor21_gate,-17.189432,-21.0,0.0,tte_Latn,-2.9333649999999984
sbl_Latn,17703,floor21,True,else_floor21_gate,-17.601513,-21.0,0.0,xsb_Latn,0.0
sbs_Latn,271,floor21,True,else_floor21_gate,-13.526531,-21.0,0.0,max_Latn,0.0
sby_Latn,172,floor21,True,else_floor21_gate,-13.400047,-21.0,0.0,tzl_Latn,0.0
sck_Deva,6800,floor21,True,else_floor21_gate,-16.503525,-21.0,0.0,mag_Deva,0.0
scn_Latn,62189,unmod,False,head_unmod,-18.595354,,0.0,ita_Latn,0.0
sco_Latn,87458,unmod,False,head_unmod,-18.906815,,0.0,eng_Latn,0.0
sda_Latn,18554,unmod,False,head_unmod,-17.391205,,0.0,mqj_Latn,0.0
sdc_Latn,692,floor21,True,else_floor21_gate,-14.149895,-21.0,0.0,cos_Latn,0.0
sdh_Arab,100000,unmod,False,head_unmod,-19.567272,,0.0,,
sdo_Latn,643,floor21,True,else_floor21_gate,-13.880005,-21.0,0.0,eme_Latn,0.0
sdq_Latn,12828,floor21,True,else_floor21_gate,-17.750475,-21.0,0.0,bjn_Latn,-3.302102999999999
seh_Latn,100000,unmod,False,head_unmod,-18.510031,,0.0,,
sel_Cyrl,111,floor21,True,else_floor21_gate,-13.5008,-21.0,0.0,lbe_Cyrl,0.0
ses_Latn,22094,unmod,False,head_unmod,-17.492207,,0.0,fuh_Latn,0.0
sey_Latn,17722,floor21,True,else_floor21_gate,-17.574657,-21.0,0.0,zpc_Latn,0.0
sfw_Latn,8107,floor21,True,else_floor21_gate,-16.127645,-21.0,0.0,twi_Latn,-2.2780689999999986
sgb_Latn,17786,floor21,True,else_floor21_gate,-17.517918,-21.0,0.0,xsb_Latn,0.0
sgc_Latn,11896,floor21,True,else_floor21_gate,-16.769787,-21.0,0.0,niq_Latn,-3.1392559999999996
sgh_Cyrl,614,floor21,True,else_floor21_gate,-14.113507,-21.0,0.0,tkr_Cyrl,0.0
sgs_Latn,8518,floor21,True,else_floor21_gate,-16.423452,-21.0,0.0,lit_Latn,-1.6116010000000003
sgw_Ethi,13446,floor21,True,else_floor21_gate,-17.368746,-21.0,0.0,amh_Ethi,-1.6394079999999995
sgz_Latn,28351,unmod,False,head_unmod,-18.233059,,0.0,pam_Latn,0.0
shi_Latn,8865,floor21,True,else_floor21_gate,-16.761782,-21.0,0.0,kab_Latn,-2.9100530000000013
shk_Latn,6733,floor21,True,else_floor21_gate,-16.593599,-21.0,0.0,mfq_Latn,-3.290247000000001
shn_Mymr,32679,unmod,False,head_unmod,-18.784874,,0.0,mya_Mymr,0.0
shp_Latn,71688,unmod,False,head_unmod,-18.274866,,0.0,glg_Latn,0.0
shr_Latn,12550,floor21,True,else_floor21_gate,-16.481693,-21.0,0.0,cgg_Latn,-3.602449
shu_Arab,4298,floor21,True,else_floor21_gate,-16.413754,-21.0,0.0,aeb_Arab,-3.2110179999999993
sid_Latn,100000,unmod,False,head_unmod,-18.594479,,0.0,,
sig_Latn,17703,floor21,True,else_floor21_gate,-17.604864,-21.0,0.0,bib_Latn,0.0
sil_Latn,13450,floor21,True,else_floor21_gate,-17.21533,-21.0,0.0,vag_Latn,0.0
sim_Latn,24094,unmod,False,head_unmod,-17.988617,,0.0,jav_Latn,0.0
sin_Sinh,100000,unmod,False,head_unmod,-19.598587,,0.0,,
sja_Latn,22053,unmod,False,head_unmod,-17.925322,,0.0,arg_Latn,0.0
sjo_Mong,688,floor21,True,else_floor21_gate,-14.794422,-21.0,0.0,,
sju_Latn,102,floor21,True,else_floor21_gate,-13.490091,-21.0,0.0,ldn_Latn,0.0
skg_Latn,44788,unmod,False,head_unmod,-17.776999,,0.0,xmv_Latn,0.0
skr_Arab,2026,floor21,True,else_floor21_gate,-14.698008,-21.0,0.0,pnb_Arab,-1.9293419999999983
sld_Latn,13475,floor21,True,else_floor21_gate,-17.284,-21.0,0.0,nko_Latn,0.0
slk_Latn,100000,unmod,False,head_unmod,-19.435032,,0.0,,
sll_Latn,24338,unmod,False,head_unmod,-17.873865,,0.0,gvf_Latn,0.0
slv_Latn,100000,unmod,False,head_unmod,-19.298542,,0.0,,
sma_Latn,11624,floor21,True,else_floor21_gate,-17.057417,-21.0,0.0,sme_Latn,-1.9073640000000012
sme_Latn,100000,unmod,False,head_unmod,-19.092636,,0.0,,
smj_Latn,7981,floor21,True,else_floor21_gate,-16.593164,-21.0,0.0,sme_Latn,-1.9073640000000012
smk_Latn,17697,floor21,True,else_floor21_gate,-17.592394,-21.0,0.0,xsb_Latn,0.0
sml_Latn,13435,floor21,True,else_floor21_gate,-17.297583,-21.0,0.0,yka_Latn,-3.0590210000000013
smn_Latn,12132,floor21,True,else_floor21_gate,-17.084574,-21.0,0.0,sme_Latn,-1.9073640000000012
smo_Latn,100000,unmod,False,head_unmod,-18.680323,,0.0,,
sms_Latn,5951,floor21,True,else_floor21_gate,-16.533672,-21.0,0.0,smn_Latn,0.0
smt_Latn,17824,floor21,True,else_floor21_gate,-17.304983,-21.0,0.0,pck_Latn,-2.9892670000000017
sna_Latn,100000,unmod,False,head_unmod,-18.700167,,0.0,,
snc_Latn,24563,unmod,False,head_unmod,-17.961523,,0.0,meu_Latn,0.0
snd_Arab,100000,unmod,False,head_unmod,-19.42721,,0.0,,
snd_Deva,2147,floor21,True,else_floor21_gate,-15.488522,-21.0,0.0,kas_Deva,0.0
snd_Latn,4155,floor21,True,else_floor21_gate,-15.949693,-21.0,0.0,hin_Latn,-2.9049450000000014
snf_Latn,11027,floor21,True,else_floor21_gate,-17.08741,-21.0,0.0,ffm_Latn,-3.3950059999999986
snn_Latn,17690,floor21,True,else_floor21_gate,-17.753935,-21.0,0.0,sey_Latn,0.0
snp_Latn,48512,unmod,False,head_unmod,-18.661064,,0.0,loz_Latn,0.0
snw_Latn,17742,floor21,True,else_floor21_gate,-17.52953,-21.0,0.0,bam_Latn,-3.71903
sny_Latn,24185,unmod,False,head_unmod,-18.137403,,0.0,diq_Latn,0.0
soe_Latn,945,floor21,True,else_floor21_gate,-14.242517,-21.0,0.0,tll_Latn,-2.460833000000001
som_Latn,100000,unmod,False,head_unmod,-19.322577,,0.0,,
sop_Latn,100000,unmod,False,head_unmod,-18.529844,,0.0,,
soq_Latn,28667,unmod,False,head_unmod,-18.089188,,0.0,mti_Latn,0.0
sot_Latn,73326,unmod,False,head_unmod,-18.890234,,0.0,tsn_Latn,0.0
soy_Latn,17800,floor21,True,else_floor21_gate,-17.663973,-21.0,0.0,tbz_Latn,-2.3681069999999984
spa_Latn,100000,unmod,False,head_unmod,-18.974958,,0.0,,
spl_Latn,21813,unmod,False,head_unmod,-18.096781,,0.0,tim_Latn,0.0
spm_Latn,2755,floor21,True,else_floor21_gate,-15.911624,-21.0,0.0,msy_Latn,-3.033085
spp_Latn,17708,floor21,True,else_floor21_gate,-17.653372,-21.0,0.0,myk_Latn,0.0
sps_Latn,24920,unmod,False,head_unmod,-18.077717,,0.0,bjn_Latn,0.0
spy_Latn,19910,unmod,False,head_unmod,-17.739328,,0.0,niq_Latn,0.0
srd_Latn,48717,unmod,False,head_unmod,-18.29825,,0.0,scn_Latn,0.0
sri_Latn,17537,floor21,True,else_floor21_gate,-17.628986,-21.0,0.0,tue_Latn,0.0
srm_Latn,65066,unmod,False,head_unmod,-18.480129,,0.0,djk_Latn,0.0
srn_Latn,100000,unmod,False,head_unmod,-18.553455,,0.0,,
srp_Cyrl,100000,unmod,False,head_unmod,-19.266268,,0.0,,
srp_Latn,79008,unmod,False,head_unmod,-18.744761,,0.0,hbs_Latn,0.0
srq_Latn,10959,floor21,True,else_floor21_gate,-17.104208,-21.0,0.0,gui_Latn,-3.2161389999999983
srr_Latn,2867,floor21,True,else_floor21_gate,-15.137528,-21.0,0.0,wol_Latn,-2.514042
ssd_Latn,29416,unmod,False,head_unmod,-17.952951,,0.0,jav_Latn,0.0
ssg_Latn,24525,unmod,False,head_unmod,-17.747982,,0.0,sun_Latn,0.0
ssw_Latn,100000,unmod,False,head_unmod,-18.739151,,0.0,,
ssx_Latn,22160,unmod,False,head_unmod,-17.86697,,0.0,knv_Latn,0.0
stn_Latn,13415,floor21,True,else_floor21_gate,-17.279583,-21.0,0.0,agw_Latn,-2.7365150000000007
stp_Latn,17750,floor21,True,else_floor21_gate,-18.094696,-21.0,0.0,mxp_Latn,0.0
stq_Latn,8966,floor21,True,else_floor21_gate,-16.711388,-21.0,0.0,fry_Latn,-1.9777009999999997
sua_Latn,23474,unmod,False,head_unmod,-18.353605,,0.0,rmy_Latn,0.0
suc_Latn,11025,floor21,True,else_floor21_gate,-17.155455,-21.0,0.0,atd_Latn,0.0
sue_Latn,24412,unmod,False,head_unmod,-17.783224,,0.0,soq_Latn,0.0
suk_Latn,22242,unmod,False,head_unmod,-17.691324,,0.0,nyy_Latn,0.0
sun_Latn,100000,unmod,False,head_unmod,-19.325417,,0.0,,
sur_Latn,13529,floor21,True,else_floor21_gate,-17.284857,-21.0,0.0,fuv_Latn,-3.190923999999999
sus_Arab,30707,unmod,False,head_unmod,-18.210657,,0.0,arz_Arab,0.0
sus_Latn,21057,unmod,False,head_unmod,-17.449762,,0.0,dyu_Latn,0.0
suz_Deva,57138,unmod,False,head_unmod,-18.816034,,0.0,npi_Deva,0.0
swb_Latn,1096,floor21,True,else_floor21_gate,-14.277294,-21.0,0.0,zdj_Latn,0.0
swc_Latn,100000,unmod,False,head_unmod,-18.424252,,0.0,,
swe_Latn,100000,unmod,False,head_unmod,-19.245983,,0.0,,
swg_Latn,8406,floor21,True,else_floor21_gate,-16.593433,-21.0,0.0,gsw_Latn,-1.9862479999999998
swh_Latn,100000,unmod,False,head_unmod,-18.99778,,0.0,,
swk_Latn,6577,floor21,True,else_floor21_gate,-16.424086,-21.0,0.0,seh_Latn,-2.4899689999999985
swp_Latn,25881,unmod,False,head_unmod,-17.713303,,0.0,meu_Latn,0.0
sxb_Latn,17789,floor21,True,else_floor21_gate,-17.504133,-21.0,0.0,xog_Latn,-3.1188129999999994
sxn_Latn,49827,unmod,False,head_unmod,-18.319382,,0.0,jav_Latn,0.0
syb_Latn,10836,floor21,True,else_floor21_gate,-17.095432,-21.0,0.0,plw_Latn,-3.456247000000001
syc_Syrc,7103,floor21,True,else_floor21_gate,-16.584873,-21.0,0.0,aii_Syrc,-2.888328999999999
syl_Beng,4163,floor21,True,else_floor21_gate,-16.351,-21.0,0.0,ben_Beng,-1.6185550000000006
syl_Latn,8549,floor21,True,else_floor21_gate,-17.085678,-21.0,0.0,frr_Latn,0.0
syl_Sylo,3570,floor21,True,else_floor21_gate,-16.514576,-21.0,0.0,,
szb_Latn,6749,floor21,True,else_floor21_gate,-16.523531,-21.0,0.0,abz_Latn,0.0
szl_Latn,55404,unmod,False,head_unmod,-18.395451,,0.0,pol_Latn,0.0
szy_Latn,2536,floor21,True,else_floor21_gate,-16.295506,-21.0,0.0,bjn_Latn,-3.302102999999999
tab_Cyrl,17650,floor21,True,else_floor21_gate,-17.655199,-21.0,0.0,che_Cyrl,-2.3489509999999996
tac_Latn,20618,unmod,False,head_unmod,-17.886133,,0.0,tar_Latn,0.0
tah_Latn,100000,unmod,False,head_unmod,-18.512335,,0.0,,
taj_Deva,17753,floor21,True,else_floor21_gate,-17.659657,-21.0,0.0,xsr_Deva,0.0
tam_Latn,4081,floor21,True,else_floor21_gate,-15.797527,-21.0,0.0,kan_Latn,0.0
tam_Taml,100000,unmod,False,head_unmod,-19.458364,,0.0,,
tap_Latn,6921,floor21,True,else_floor21_gate,-16.366402,-21.0,0.0,bem_Latn,-2.423511999999999
taq_Latn,27347,unmod,False,head_unmod,-18.20035,,0.0,kab_Latn,0.0
taq_Tfng,4245,floor21,True,else_floor21_gate,-16.500603,-21.0,0.0,ttq_Tfng,0.0
tar_Latn,46732,unmod,False,head_unmod,-17.942434,,0.0,spa_Latn,0.0
tat_Cyrl,100000,unmod,False,head_unmod,-18.987495,,0.0,,
tat_Latn,885,floor21,True,else_floor21_gate,-14.389214,-21.0,0.0,crh_Latn,0.0
tav_Latn,17136,floor21,True,else_floor21_gate,-17.768648,-21.0,0.0,bao_Latn,0.0
taw_Latn,17319,floor21,True,else_floor21_gate,-17.635653,-21.0,0.0,kmh_Latn,-2.3680319999999995
tay_Latn,743,floor21,True,else_floor21_gate,-15.408982,-21.0,0.0,trv_Latn,0.0
tbc_Latn,24280,unmod,False,head_unmod,-17.945047,,0.0,pag_Latn,0.0
tbg_Latn,44840,unmod,False,head_unmod,-18.678923,,0.0,sna_Latn,0.0
tbk_Latn,10680,floor21,True,else_floor21_gate,-17.461063,-21.0,0.0,agn_Latn,0.0
tbl_Latn,11846,floor21,True,else_floor21_gate,-17.209827,-21.0,0.0,bam_Latn,-3.71903
tbo_Latn,24484,unmod,False,head_unmod,-17.750885,,0.0,kud_Latn,0.0
tbw_Latn,4287,floor21,True,else_floor21_gate,-16.343859,-21.0,0.0,tbk_Latn,0.0
tby_Latn,13422,floor21,True,else_floor21_gate,-17.302164,-21.0,0.0,tlb_Latn,0.0
tbz_Latn,52480,unmod,False,head_unmod,-18.631893,,0.0,kpe_Latn,0.0
tca_Latn,17326,floor21,True,else_floor21_gate,-17.891359,-21.0,0.0,hch_Latn,-3.033863
tcc_Latn,17823,floor21,True,else_floor21_gate,-17.52154,-21.0,0.0,som_Latn,-1.677423000000001
tcf_Latn,100000,unmod,False,head_unmod,-18.668163,,0.0,,
tcs_Latn,22712,unmod,False,head_unmod,-17.699986,,0.0,tpi_Latn,0.0
tcy_Knda,8457,floor21,True,else_floor21_gate,-16.823824,-21.0,0.0,kan_Knda,-1.4856030000000011
tcz_Latn,68634,unmod,False,head_unmod,-18.716387,,0.0,cfm_Latn,0.0
tdx_Latn,55963,unmod,False,head_unmod,-18.000677,,0.0,xmv_Latn,0.0
ted_Latn,17646,floor21,True,else_floor21_gate,-17.826242,-21.0,0.0,wob_Latn,0.0
tee_Latn,17807,floor21,True,else_floor21_gate,-17.832928,-21.0,0.0,tpt_Latn,0.0
tel_Latn,4040,floor21,True,else_floor21_gate,-15.693152,-21.0,0.0,kan_Latn,0.0
tel_Telu,100000,unmod,False,head_unmod,-19.44208,,0.0,,
tem_Latn,13526,floor21,True,else_floor21_gate,-17.124107,-21.0,0.0,bam_Latn,-3.71903
teo_Latn,41825,unmod,False,head_unmod,-17.896135,,0.0,min_Latn,0.0
ter_Latn,17895,floor21,True,else_floor21_gate,-17.881824,-21.0,0.0,gug_Latn,-2.2391450000000006
tet_Latn,100000,unmod,False,head_unmod,-18.592743,,0.0,,
tew_Latn,10834,floor21,True,else_floor21_gate,-17.41103,-21.0,0.0,ksh_Latn,0.0
tfr_Latn,17084,floor21,True,else_floor21_gate,-17.657534,-21.0,0.0,diq_Latn,-3.555429
tgk_Cyrl,100000,unmod,False,head_unmod,-19.242168,,0.0,,
tgo_Latn,24717,unmod,False,head_unmod,-17.882395,,0.0,llb_Latn,0.0
tgp_Latn,17765,floor21,True,else_floor21_gate,-17.424833,-21.0,0.0,rmy_Latn,-2.5056399999999996
tha_Thai,100000,unmod,False,head_unmod,-19.557053,,0.0,,
thk_Latn,13482,floor21,True,else_floor21_gate,-17.251297,-21.0,0.0,hay_Latn,0.0
thl_Deva,6915,floor21,True,else_floor21_gate,-16.639568,-21.0,0.0,mai_Deva,-2.4137190000000004
thv_Latn,372,floor21,True,else_floor21_gate,-13.429835,-21.0,0.0,hoc_Latn,0.0
tif_Latn,23726,unmod,False,head_unmod,-18.340216,,0.0,tlf_Latn,0.0
tig_Ethi,3064,floor21,True,else_floor21_gate,-15.473741,-21.0,0.0,tir_Ethi,-1.6269449999999992
tih_Latn,40349,unmod,False,head_unmod,-18.259979,,0.0,dtp_Latn,0.0
tik_Latn,13464,floor21,True,else_floor21_gate,-17.484247,-21.0,0.0,lee_Latn,0.0
tim_Latn,30702,unmod,False,head_unmod,-18.201473,,0.0,kpf_Latn,0.0
tir_Ethi,100000,unmod,False,head_unmod,-19.373055,,0.0,,
tiv_Latn,100000,unmod,False,head_unmod,-18.572018,,0.0,,
tiy_Latn,17716,floor21,True,else_floor21_gate,-17.593458,-21.0,0.0,sun_Latn,-1.6745829999999984
tke_Latn,14338,floor21,True,else_floor21_gate,-17.174574,-21.0,0.0,mny_Latn,-3.3600920000000016
tkl_Latn,505,floor21,True,else_floor21_gate,-13.8821,-21.0,0.0,arr_Latn,0.0
tkr_Cyrl,777,floor21,True,else_floor21_gate,-14.484138,-21.0,0.0,agx_Cyrl,0.0
tku_Latn,17821,floor21,True,else_floor21_gate,-17.59189,-21.0,0.0,top_Latn,-2.294568999999999
tlb_Latn,13436,floor21,True,else_floor21_gate,-17.302998,-21.0,0.0,gor_Latn,0.0
tlf_Latn,23775,unmod,False,head_unmod,-18.278563,,0.0,fai_Latn,0.0
tlh_Latn,42807,unmod,False,head_unmod,-18.114883,,0.0,eng_Latn,0.0
tlj_Latn,17791,floor21,True,else_floor21_gate,-17.550068,-21.0,0.0,xog_Latn,-3.1188129999999994
tll_Latn,100000,unmod,False,head_unmod,-18.539167,,0.0,,
tly_Latn,3892,floor21,True,else_floor21_gate,-16.522963,-21.0,0.0,azj_Latn,-1.8742289999999997
tmc_Latn,6765,floor21,True,else_floor21_gate,-16.772917,-21.0,0.0,frr_Latn,0.0
tmd_Latn,17323,floor21,True,else_floor21_gate,-17.77696,-21.0,0.0,kpw_Latn,-3.006062
tna_Latn,23936,unmod,False,head_unmod,-17.834307,,0.0,arg_Latn,0.0
tnc_Latn,5146,floor21,True,else_floor21_gate,-16.730267,-21.0,0.0,tuo_Latn,-2.7265610000000002
tnk_Latn,17717,floor21,True,else_floor21_gate,-17.694994,-21.0,0.0,azj_Latn,-1.8742289999999997
tnn_Latn,17665,floor21,True,else_floor21_gate,-17.655119,-21.0,0.0,tnk_Latn,0.0
tnp_Latn,10970,floor21,True,else_floor21_gate,-17.283253,-21.0,0.0,tnn_Latn,0.0
tnr_Latn,6516,floor21,True,else_floor21_gate,-16.923416,-21.0,0.0,bsc_Latn,0.0
tob_Latn,42001,unmod,False,head_unmod,-18.555292,,0.0,glg_Latn,0.0
toc_Latn,17742,floor21,True,else_floor21_gate,-18.13448,-21.0,0.0,top_Latn,-2.294568999999999
tod_Latn,19051,unmod,False,head_unmod,-17.637976,,0.0,kpe_Latn,0.0
tog_Latn,100000,unmod,False,head_unmod,-18.490118,,0.0,,
toh_Latn,89915,unmod,False,head_unmod,-18.470154,,0.0,cce_Latn,0.0
toi_Latn,100000,unmod,False,head_unmod,-18.519445,,0.0,,
toj_Latn,100000,unmod,False,head_unmod,-18.783241,,0.0,,
tok_Latn,48852,unmod,False,head_unmod,-17.240019,,0.0,jav_Latn,0.0
ton_Latn,100000,unmod,False,head_unmod,-18.704702,,0.0,,
too_Latn,17821,floor21,True,else_floor21_gate,-17.658936,-21.0,0.0,top_Latn,-2.294568999999999
top_Latn,100000,unmod,False,head_unmod,-18.705431,,0.0,,
tos_Latn,17720,floor21,True,else_floor21_gate,-18.049299,-21.0,0.0,top_Latn,-2.294568999999999
tpa_Latn,1672,floor21,True,else_floor21_gate,-15.131623,-21.0,0.0,wed_Latn,0.0
tpi_Latn,100000,unmod,False,head_unmod,-18.553535,,0.0,,
tpm_Latn,56620,unmod,False,head_unmod,-18.499128,,0.0,gur_Latn,0.0
tpn_Latn,493,floor21,True,else_floor21_gate,-13.764291,-21.0,0.0,eme_Latn,0.0
tpp_Latn,17827,floor21,True,else_floor21_gate,-17.593597,-21.0,0.0,top_Latn,-2.294568999999999
tpt_Latn,17825,floor21,True,else_floor21_gate,-17.640196,-21.0,0.0,tpp_Latn,0.0
tpw_Latn,360,floor21,True,else_floor21_gate,-13.441723,-21.0,0.0,hoc_Latn,0.0
tpz_Latn,24321,unmod,False,head_unmod,-18.139103,,0.0,mad_Latn,0.0
tqo_Latn,6765,floor21,True,else_floor21_gate,-16.547832,-21.0,0.0,lfn_Latn,0.0
trc_Latn,10997,floor21,True,else_floor21_gate,-17.464041,-21.0,0.0,miy_Latn,0.0
trn_Latn,6686,floor21,True,else_floor21_gate,-16.65659,-21.0,0.0,ign_Latn,-2.7124960000000016
tro_Latn,11062,floor21,True,else_floor21_gate,-16.890366,-21.0,0.0,smt_Latn,0.0
trp_Latn,30617,unmod,False,head_unmod,-17.985319,,0.0,jav_Latn,0.0
trq_Latn,6754,floor21,True,else_floor21_gate,-16.711569,-21.0,0.0,trs_Latn,0.0
trs_Latn,6763,floor21,True,else_floor21_gate,-16.777699,-21.0,0.0,cos_Latn,0.0
trv_Latn,5293,floor21,True,else_floor21_gate,-17.404493,-21.0,0.0,bjn_Latn,-3.302102999999999
tsc_Latn,100000,unmod,False,head_unmod,-18.484503,,0.0,,
tsg_Latn,10993,floor21,True,else_floor21_gate,-17.248049,-21.0,0.0,sml_Latn,0.0
tsn_Latn,100000,unmod,False,head_unmod,-19.039539,,0.0,,
tso_Latn,100000,unmod,False,head_unmod,-18.966043,,0.0,,
