lang,N,category,support,f1_baseline,f1_freq_prior,f1_learned_bias,f1_floor21,f1_margin_q5,f1_margin_q5_head,f1_gt_margin_adaptive
adi_Latn,30503,head,5119,0.9888446988068679,0.989612658965149,0.9911521633446766,0.9898048354209147,0.9889427740058195,0.9889427740058195,0.9895125267042144
adj_Latn,17702,mid,2883,0.9977434473181739,0.9977434473181739,0.9979166666666668,0.9979166666666668,0.9975702880944116,0.9977434473181739,0.9982632858631469
adl_Latn,11055,mid,1739,0.9988512349224584,0.9994252873563219,0.9991381786842861,0.9988512349224584,0.9985644559287971,0.9988512349224584,0.9974070872947278
ady_Cyrl,5894,mid,820,0.9562647754137116,0.9653937947494032,0.9591474245115453,0.956727919383521,0.9562647754137116,0.9562647754137116,0.9679758308157099
adz_Latn,3796,mid,78,0.7959183673469388,0.8618784530386739,0.8253968253968255,0.8813559322033898,0.7918781725888325,0.7959183673469388,0.9565217391304347
aeb_Arab,25840,head,4324,0.4557144573969475,0.4586711847997096,0.4208069356452151,0.44936109796497875,0.4556049501381713,0.4556049501381713,0.45104353011329756
aer_Latn,12314,mid,1947,0.9984591679506933,0.9987156434626253,0.9987156434626253,0.9984591679506933,0.9984591679506933,0.9984591679506933,0.9992289899768697
aeu_Latn,17719,mid,1469,0.9996597482136781,0.9996597482136781,1.0,1.0,0.9996597482136781,0.9996597482136781,0.9993188010899182
aey_Latn,25992,head,1534,0.9899708832093174,0.9918962722852513,0.9922178988326847,0.9906118484946584,0.9896507115135835,0.9893307468477207,0.9902912621359223
afr_Latn,100000,head,218323,0.9750606292606667,0.97473243007033,0.9784162082925507,0.9746824129056212,0.9750450985291118,0.9750383936553051,0.9740321846234107
agd_Latn,31162,head,1466,0.997618237495747,0.9979577944179714,0.9993183367416496,0.997618237495747,0.997618237495747,0.997618237495747,0.9979577944179714
agg_Latn,24084,head,1090,0.9990825688073395,0.9990825688073395,0.9990825688073395,0.9990825688073395,0.9990825688073395,0.9990825688073395,0.9990825688073395
agm_Latn,24380,head,1155,0.9982713915298185,0.9982713915298185,0.9982713915298185,0.9978401727861772,0.9978401727861772,0.9978401727861772,0.9982713915298185
agn_Latn,17794,mid,1812,0.9772110689093869,0.9833469833469833,0.9833469833469833,0.9801252382248842,0.9772110689093869,0.9772110689093869,0.9950248756218905
agr_Latn,32209,head,2940,0.9974528782475802,0.9974528782475802,0.9976222826086957,0.9974520129098012,0.997283531409168,0.9971142420641658,0.9974528782475802
agt_Latn,16997,mid,1417,0.9926341634514204,0.9950773558368496,0.9936797752808989,0.993675333801827,0.9922861150070127,0.9926341634514204,0.9971731448763251
agu_Latn,22058,head,1436,0.9989557953358857,0.9989557953358857,0.9989557953358857,0.9989557953358857,0.9989557953358857,0.9989557953358857,0.9989557953358857
agw_Latn,39173,head,5290,0.9968888469878382,0.9970768505421971,0.9971708789136174,0.9968882602545969,0.9967948717948718,0.9967948717948718,0.996982270841192
agx_Cyrl,1958,mid,145,0.8022598870056498,0.8847352024922117,0.8184438040345821,0.8231884057971014,0.7932960893854748,0.8022598870056498,0.9003215434083602
aha_Latn,15133,mid,2401,0.9904997934737712,0.9911138665013433,0.9907043999173724,0.9904997934737712,0.9896822121337185,0.9904997934737712,0.9964516802337716
ahk_Latn,100000,head,22942,0.9999128236422282,0.9998910319276452,0.9999128236422282,0.9999128236422282,0.9999128236422282,0.9999128236422282,0.9998692411628819
aia_Latn,17546,mid,2872,0.9994779885157474,0.9996519317786285,0.9994779885157474,0.9996519317786285,0.9994779885157474,0.9994779885157474,0.9996516893068618
aii_Syrc,24440,head,2609,0.9998083189572551,0.9998083189572551,0.9998083189572551,1.0,0.9998083189572551,0.9998083189572551,1.0
aim_Latn,11048,mid,1740,0.9925714285714287,0.9945605496707702,0.9925714285714287,0.9934229339433801,0.9922879177377891,0.9925714285714287,0.9945449325294287
ain_Latn,4507,mid,592,0.97581317764804,0.9840201850294364,0.984047019311503,0.982367758186398,0.9750000000000001,0.97581317764804,0.9846153846153847
ajg_Latn,29217,head,4877,0.9632464001611117,0.9632538004631028,0.9631494160289972,0.9525609149676778,0.9624710735486467,0.9616969940685633,0.9663125948406678
aji_Latn,12641,mid,1997,0.99824517422913,0.99824517422913,0.99824517422913,0.9984962406015038,0.99824517422913,0.99824517422913,0.9954728370221327
ajz_Latn,11064,mid,1738,0.9925671812464266,0.9951275437087991,0.9945574334001719,0.9942726231386025,0.9925671812464266,0.9925671812464266,0.9919028340080971
akb_Latn,13505,mid,2166,0.9123918091619168,0.9304029304029303,0.9212716023042458,0.9170027594990448,0.9123918091619168,0.9123918091619168,0.9798534798534798
ake_Latn,17791,mid,1505,0.9996678844237795,0.9993359893758301,0.9996678844237795,0.9993359893758301,0.9993359893758301,0.9996678844237795,0.9996678844237795
akh_Latn,24012,head,1068,0.9967304997664643,0.997196261682243,0.9981290926099158,0.9971988795518207,0.9967304997664643,0.9967304997664643,0.9967304997664643
akp_Latn,17785,mid,2512,0.9994032225979709,0.9996020692399523,0.9996020692399523,0.9996020692399523,0.9994032225979709,0.9994032225979709,1.0
ald_Latn,11035,mid,1735,0.9991361934926576,0.9994239631336406,0.9994239631336406,0.9994239631336406,0.9991361934926576,0.9991361934926576,0.9942062572421785
alj_Latn,13407,mid,2152,0.9944547134935305,0.9974507531865585,0.9951445086705203,0.9942196531791908,0.9944547134935305,0.9944547134935305,0.9934701492537314
aln_Latn,62542,twin,10641,0.8648803202352748,0.8667812986162287,0.8874417041300785,0.873482533652655,0.864809671622284,0.864809671622284,0.873765546878228
alp_Latn,17561,mid,1524,0.9963993453355156,0.9960732984293195,0.9963993453355156,0.9970520799213889,0.9957474648348054,0.9963993453355156,0.9990154250082047
alq_Latn,17867,mid,1638,0.9951249238269347,0.9957317073170733,0.9957291031116535,0.9960402071276272,0.9951249238269347,0.9951249238269347,0.9972485478446957
als_Latn,100000,twin,81812,0.9626531369879965,0.9624288518760881,0.9665947877518329,0.9646739130434783,0.9626747013295553,0.9626582200170748,0.9632166772418976
alt_Cyrl,84843,head,13061,0.9857593134090306,0.9853499316836194,0.9889515391648888,0.9854918344094189,0.9857603949117145,0.9857989064398542,0.9854025697559491
aly_Latn,6317,mid,907,0.995609220636663,0.9961559582646897,0.9961559582646897,0.9972512369433755,0.995609220636663,0.995609220636663,0.9972482113373692
alz_Latn,92770,head,15956,0.9916256312141267,0.9906115040370532,0.9903125,0.9908216646305172,0.9915950573919589,0.991409042453126,0.991672166179567
ame_Latn,34032,head,5747,0.9981731187472815,0.9980862908837858,0.9986074847693646,0.9979994781247282,0.9982602644398051,0.9981734365486649,0.9979987818672236
amf_Latn,13325,mid,2106,0.9922151450813871,0.9943262411347519,0.9936215450035436,0.9929211892402076,0.9924528301886792,0.9922151450813871,0.99476688867745
amh_Ethi,100000,head,103407,0.9950848692112156,0.9951782132386977,0.9952745719843419,0.9946121001243361,0.9950897163804745,0.9950897163804745,0.9939645380513256
ami_Latn,87543,head,15024,0.9953042261964232,0.9954407800592365,0.9959382074843521,0.9958384658920665,0.9954045954045954,0.995238887964042,0.9939276658214333
amk_Latn,17696,mid,1514,0.9934296977660972,0.9940828402366864,0.9940828402366864,0.9944097336402499,0.9934296977660972,0.9934296977660972,0.9976874793524941
amm_Latn,24436,head,1044,0.9966587112171837,0.9966587112171837,0.9966587112171837,0.9966587112171837,0.9966587112171837,0.9966587112171837,0.9966587112171837
amn_Latn,37915,head,3123,0.9987208186760473,0.9987208186760473,0.9990403071017274,0.9987208186760473,0.9987208186760473,0.9987208186760473,0.9988805373420757
amp_Latn,30724,head,1048,0.9957244655581948,0.9961977186311787,0.9957244655581948,0.9947793070716658,0.9957244655581948,0.9957244655581948,0.9961977186311787
amr_Latn,23701,head,1030,1.0,1.0,1.0,1.0,1.0,1.0,1.0
amu_Latn,17900,mid,2937,0.9979550102249488,0.9979550102249488,0.9979550102249488,0.9979550102249488,0.9979550102249488,0.9979550102249488,0.9977834612105713
amx_Latn,1656,mid,96,0.9896907216494846,0.9948186528497409,0.9948186528497409,0.9948186528497409,0.9846153846153847,0.9896907216494846,0.9948186528497409
ang_Latn,490,flat_magnet,22,0.04662004662004662,0.09925558312655088,0.06514657980456026,0.1818181818181818,0.13029315960912052,0.1702127659574468,0.1357142857142857
anm_Latn,30734,head,5164,0.9959333849728892,0.9958369638880821,0.9962234918175656,0.996029824731287,0.9959333849728892,0.9959333849728892,0.9961255327392484
ann_Latn,22124,head,1750,0.9988577955454025,0.9988577955454025,0.9991431019708655,0.9988577955454025,0.9988577955454025,0.9985726520125606,0.9988577955454025
anp_Deva,4499,tight_lowres,450,0.013548669603070346,0.022896068877430342,0.10141792838260034,0.014409540109313751,0.013547273804311434,0.013548669603070346,0.019306399713979263
anv_Latn,17797,mid,1518,0.9993412384716732,0.9993412384716732,0.9990121830754034,0.9993412384716732,0.9993412384716732,0.9993412384716732,0.9996705107084018
any_Latn,11974,mid,1899,0.9989473684210526,0.9992103185048696,0.9989473684210526,0.9986845566956064,0.9989473684210526,0.9989473684210526,0.9949748743718594
aoi_Latn,3242,mid,369,0.9919354838709677,0.9932705248990579,0.9906040268456376,0.9932705248990579,0.9919354838709677,0.9919354838709677,0.9905020352781547
aoj_Latn,55040,head,4677,0.9994657548883427,0.999252216643521,0.99957255823894,0.9994657548883427,0.9994657548883427,0.9994657548883427,0.9994657548883427
aom_Latn,17715,mid,2851,0.9991238829507623,0.9992989835261129,0.9996493688639551,0.9991238829507623,0.9991238829507623,0.9991238829507623,0.9996493688639551
aoz_Latn,13501,mid,2171,0.9892865283793025,0.9917733089579525,0.9929078014184397,0.9915389892522296,0.9890610756608933,0.9892865283793025,0.9930811808118081
apb_Latn,10888,mid,1690,0.9988179669030733,0.9997042295178942,0.9988179669030733,0.9991132131244458,0.9988179669030733,0.9988179669030733,0.9970344009489917
apc_Arab,79058,head,13587,0.7014372600319391,0.6869733871736988,0.6999168116161234,0.7025941308640294,0.7012466456061687,0.7010526315789474,0.7117847993168231
ape_Latn,59332,head,2353,0.9978795589482612,0.9976680093279627,0.9983029274501486,0.9978795589482612,0.9978795589482612,0.9978795589482612,0.9980903882877149
apn_Latn,16297,mid,1396,0.9996419620479771,0.9992841803865427,0.9992841803865427,0.9996419620479771,0.9996419620479771,0.9996419620479771,1.0
apr_Latn,24377,head,1016,0.9970559371933267,0.9980353634577603,0.997545409916544,0.9980353634577603,0.9970559371933267,0.9970559371933267,0.9985257985257985
apt_Latn,11049,mid,1736,0.9945511901347863,0.99626544096524,0.9959793222286043,0.9959793222286043,0.9942660550458716,0.9945511901347863,0.9962481962481963
apu_Latn,11186,mid,1758,0.9951525520387795,0.9948688711516533,0.9948688711516533,0.9945822640433417,0.9951525520387795,0.9951525520387795,0.9931310818546079
apw_Latn,11058,mid,1737,0.9957007738607051,0.9965576592082617,0.9971297359357061,0.9968436154949786,0.9957007738607051,0.9957007738607051,0.9974070872947277
apy_Latn,36974,head,5668,0.9981486379264745,0.9977084435043186,0.9980603068241932,0.9981489643014543,0.9979726751873071,0.9978847170809095,0.9982369534555713
apz_Latn,24230,head,2637,0.9994314951677089,0.9994314951677089,0.9996209249431387,0.9994314951677089,0.9994314951677089,0.9994314951677089,0.9994314951677089
aqz_Latn,271,flat_magnet,11,0.5454545454545454,0.5555555555555556,0.6363636363636364,0.7058823529411764,0.4999999999999999,0.5454545454545454,0.6206896551724137
arb_Arab,100000,head,1065627,0.9519837878415677,0.9552149973319574,0.9707237477237365,0.952373577319052,0.9519878987871819,0.951993178656727,0.9488386413894594
arb_Latn,847,isolated_tail,38,0.0927960927960928,0.17117117117117117,0.10704225352112676,0.21714285714285714,0.7000000000000001,0.6481481481481481,0.41860465116279066
arc_Syrc,410,flat_magnet,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
are_Latn,6673,mid,963,0.9974106680476438,0.9989626556016599,0.9984447900466563,0.9979274611398964,0.9974106680476438,0.9974106680476438,0.9947970863683664
arg_Latn,25914,flat_magnet,4347,0.4197405755978922,0.48313090418353577,0.6983933999131566,0.4169860802904983,0.4196080417278573,0.41918348763089996,0.41122053118472096
arl_Latn,24447,head,1064,0.9967182372245663,0.9967182372245663,0.9976536837165652,0.9967182372245663,0.9967182372245663,0.9967182372245663,0.9967182372245663
arn_Latn,100000,head,23802,0.987106230218578,0.987007472826087,0.9878289683298286,0.9879042526101349,0.9870858113848768,0.9870648456914679,0.9874443266171793
arp_Latn,1963,mid,144,0.9795918367346939,0.9896907216494846,0.9896907216494846,0.9965397923875432,0.9795918367346939,0.9795918367346939,0.993006993006993
arq_Arab,2712,tight_lowres,271,0.3834909716251075,0.49822904368358906,0.4957882069795428,0.41573033707865165,0.382832618025751,0.3834909716251075,0.3585657370517929
arr_Latn,572,flat_magnet,25,0.39622641509433965,0.6000000000000001,0.39622641509433965,0.8444444444444444,0.5333333333333333,0.6268656716417911,0.8275862068965517
ars_Arab,18539,head,3053,0.07532857016847491,0.08681586437068736,0.1561300230355772,0.07614521546487531,0.07532458368614169,0.07528872432337125,0.06765139799854246
ary_Arab,100000,head,28666,0.6504636175564452,0.6372978412779408,0.7315286205406625,0.6499651226643316,0.650415215644254,0.6502216800071414,0.6500299760191847
arz_Arab,100000,head,29061,0.49112327432607394,0.49407646059007077,0.4491250628948398,0.48650545044480636,0.4910666222347543,0.4910810395202215,0.4838077875364925
asg_Latn,17719,mid,1614,0.9978348283328178,0.9975262832405689,0.9981435643564356,0.9975262832405689,0.9978348283328178,0.9978348283328178,0.9987616099071207
asm_Beng,100000,head,41646,0.9915564379170951,0.9914507431277128,0.9934854203226039,0.9905401208762332,0.9915564379170951,0.9915684984751539,0.9903649844192126
asm_Latn,455,flat_magnet,21,0.09324009324009323,0.22485207100591714,0.12658227848101264,0.38,0.3238095238095238,0.35714285714285715,0.22099447513812154
aso_Latn,23837,head,2568,0.9986389266964807,0.9986389266964807,0.9988331388564761,0.9988331388564761,0.9986389266964807,0.9986389266964807,0.9990274265707061
ast_Latn,100000,head,154247,0.9268863410447807,0.9242581741132894,0.957537863448611,0.9249053966259926,0.9268390558006154,0.9268318280313367,0.9220671878922201
ata_Latn,27005,head,3117,0.9983969220904136,0.9987171263630533,0.9988773055332799,0.9987171263630533,0.9983969220904136,0.9983969220904136,0.9985569985569985
atb_Latn,25098,head,1727,0.999131190269331,0.999131190269331,0.999131190269331,0.9994206257242179,0.999131190269331,0.999131190269331,0.9994206257242179
atd_Latn,17597,mid,1668,0.9943232745742456,0.9952153110047847,0.994620442319187,0.9949177877428999,0.994026284348865,0.9943232745742456,0.9984998499849986
atg_Latn,17802,mid,1829,0.9970019078768058,0.9978177850518276,0.9970019078768058,0.9983624454148471,0.9970019078768058,0.9970019078768058,0.9994532531437944
ati_Latn,10154,mid,1554,0.851925820256776,0.8595279217040875,0.8408898901717825,0.8553423087940418,0.8458923512747877,0.851925820256776,0.9553485383874076
atj_Latn,1662,mid,96,0.6666666666666667,0.8017241379310345,0.7294117647058823,0.7410358565737051,0.657243816254417,0.6666666666666667,0.9199999999999999
atq_Latn,6661,mid,957,0.9891135303265941,0.9927083333333334,0.9916839916839916,0.9916839916839916,0.9891135303265941,0.9891135303265941,0.997907949790795
att_Latn,17829,mid,1548,0.9951783992285439,0.9954983922829581,0.9958185911868768,0.9961389961389961,0.9948586118251929,0.9951783992285439,0.9977426636568849
auc_Latn,17817,mid,1532,0.9993476842791911,1.0,1.0,0.9993476842791911,0.9993476842791911,0.9993476842791911,0.999673735725938
aui_Latn,4581,mid,590,0.9874266554903605,0.9949324324324325,0.9899159663865545,0.9890848026868179,0.9865996649916248,0.9874266554903605,0.9949066213921901
auy_Latn,24037,head,2028,0.9980276134122288,0.9982737361282368,0.9985199802664035,0.9985199802664035,0.9980276134122288,0.9980276134122288,0.9982737361282368
ava_Cyrl,17634,mid,2828,0.985679357317499,0.9896545677713484,0.9908675799086758,0.9865455180849204,0.9855072463768116,0.985679357317499,0.997523876901309
avk_Latn,3056,flat_magnet,335,0.4487004103967168,0.6274131274131274,0.5860215053763441,0.6333333333333333,0.4387959866220736,0.4487004103967168,0.8258575197889182
avn_Latn,11063,mid,1500,0.9956824975091333,0.9976705490848586,0.9976705490848586,0.9950182663566922,0.9956824975091333,0.9956824975091333,0.9963198394111744
avt_Latn,24340,head,1115,0.9955197132616487,0.9964125560538116,0.9973070017953322,0.9964125560538116,0.9955197132616487,0.9955197132616487,0.9964125560538116
avu_Latn,17019,mid,2787,1.0,0.9998206278026907,1.0,1.0,1.0,1.0,1.0
awa_Deva,18700,head,3061,0.7538822150600645,0.7936262376237623,0.86960933536276,0.7520093526231184,0.7538822150600645,0.7537717884868903,0.7508392935337906
awb_Latn,24529,head,1089,0.9963403476669717,0.996796338672769,0.9963403476669717,0.996796338672769,0.9963403476669717,0.9963403476669717,0.9972527472527473
awi_Latn,6621,mid,963,0.9963786859803414,0.9974106680476438,0.9974106680476438,0.9963749352667012,0.9963786859803414,0.9963786859803414,0.9905956112852664
awx_Latn,4174,mid,88,0.8543689320388349,0.8934010152284264,0.8844221105527639,0.9025641025641025,0.8543689320388349,0.8543689320388349,0.96045197740113
ayo_Latn,6717,mid,976,0.9933842239185751,0.9959183673469388,0.9964267483409903,0.9959183673469388,0.9933842239185751,0.9933842239185751,0.9958890030832477
ayp_Arab,6764,mid,990,0.9753694581280787,0.9821428571428572,0.9574468085106383,0.9850746268656716,0.9753694581280787,0.9753694581280787,0.9815950920245399
ayr_Latn,100000,head,86468,0.9947145877378436,0.994628744636003,0.9948131153254145,0.9947805690863384,0.9947030945079455,0.9947090561676375,0.9945964769726341
azb_Arab,100000,head,45202,0.9812784284427256,0.9804394808728183,0.988500383320556,0.9810624368381738,0.9812788398154252,0.9812900319706442,0.9800546658031372
azg_Latn,17785,mid,2921,0.9988015750727615,0.9988015750727615,0.9989726027397261,0.9989729544676481,0.9988015750727615,0.9988015750727615,0.9989726027397261
azj_Cyrl,26412,head,4300,0.9936423534851462,0.9938721239449648,0.9941020006938822,0.9934065934065935,0.993527508090615,0.993527508090615,0.9938664506422867
azj_Latn,100000,head,229011,0.9930885614268606,0.9933687640793474,0.9948698635685869,0.9933504149699904,0.9930869321564919,0.9930808042114941,0.9940267486387712
azz_Latn,17799,mid,1517,0.9825129533678756,0.982831227729187,0.9821948850760763,0.985064935064935,0.9825129533678756,0.9825129533678756,0.998022412656559
bak_Cyrl,100000,head,49791,0.9755934942923528,0.9756132013600912,0.9761542672911978,0.9752920625624766,0.975574770697806,0.9755757575757575,0.9741181213465027
bal_Arab,39095,head,6359,0.946690898076632,0.9504634554019147,0.9688688766400123,0.9431741000679194,0.946690898076632,0.946690898076632,0.9484958979033729
bam_Latn,18697,head,3033,0.7594830008429333,0.7800293685756241,0.7860548271752086,0.7414714344430744,0.7585239231093026,0.7565071368597818,0.7435932575030836
ban_Latn,41792,head,5371,0.9448436938555516,0.9471500721500722,0.9499413727789302,0.9397784131522515,0.944269945257112,0.9438464298528884,0.9439856373429085
bao_Latn,17847,mid,1522,0.999671592775041,0.999671592775041,0.999671592775041,0.9993434011818779,0.999671592775041,0.999671592775041,1.0
bar_Latn,100000,head,19352,0.8913426300509256,0.8830705705705706,0.9352600866538104,0.8849139863605259,0.8908974145517684,0.890558501153142,0.8634077190415219
bas_Latn,100000,head,18860,0.9963609318139559,0.9966549856642243,0.9966270947866039,0.9966558734540049,0.9964144378635362,0.9963879740784022,0.9958644822649912
bav_Latn,17825,mid,2876,0.9986077271145144,0.9986077271145144,0.9986077271145144,0.9986077271145144,0.9986077271145144,0.9986077271145144,0.9986077271145144
bba_Latn,84918,head,13182,0.9965408446421106,0.9965792474344355,0.9966547555690718,0.9965413705294364,0.9965408446421106,0.9965029648776037,0.9963500874458217
bbb_Latn,21471,head,2227,0.9964205816554809,0.9970897694201925,0.9977598566308243,0.9966435444170956,0.9964205816554809,0.9964205816554809,0.9968666069829901
bbc_Latn,100000,head,45121,0.9869013233022099,0.9875820134798305,0.9873363910952008,0.986987121390129,0.9868792261878105,0.9868018940793231,0.9894232910264974
bbj_Latn,11052,mid,1739,0.9985628054038517,0.9988499137435307,0.9985628054038517,0.9988499137435307,0.9985628054038517,0.9985628054038517,0.9991371872303709
bbk_Latn,4286,mid,554,0.9990982867448152,1.0,0.9990982867448152,0.9990982867448152,0.9990982867448152,0.9990982867448152,0.9981949458483754
bbo_Latn,6704,mid,974,0.9948822927328557,0.9964120963608406,0.9959016393442623,0.9974345818368395,0.9948822927328557,0.9948822927328557,0.9917184265010351
bbr_Latn,23818,head,1087,0.9963336388634281,0.9963336388634281,0.9981634527089073,0.9954212454212453,0.9958772331653688,0.9954212454212453,0.9967904630903256
bch_Latn,22386,head,2420,0.9981416477390048,0.9981416477390048,0.9987603305785124,0.9977296181630547,0.9981416477390048,0.9979355904211396,0.9985540177649246
bci_Latn,100000,head,56164,0.9971434182571282,0.9973673172516576,0.9973225760388404,0.9974658695458195,0.9971523704953447,0.9971702744923009,0.9977004527790653
bcl_Latn,100000,head,182088,0.9902205949252966,0.9902554633890925,0.9905499655410062,0.9900586665490395,0.9902208106222895,0.9902237563272642,0.9900982463291899
bco_Latn,3937,mid,91,0.978494623655914,1.0,0.9891304347826088,0.994535519125683,0.978494623655914,0.978494623655914,1.0
bcw_Latn,17698,mid,2497,0.9993996397838703,0.999599679743795,0.9997997997997998,0.9993996397838703,0.9993996397838703,0.9993996397838703,0.999198717948718
bdd_Latn,30992,head,1757,0.9988629903354178,0.9988629903354178,0.9994311717861206,0.9994311717861206,0.9988629903354178,0.9988629903354178,0.9994311717861206
bdh_Latn,12360,mid,1970,0.9979705733130391,0.9984779299847794,0.9979705733130391,0.9987306422949987,0.9979705733130391,0.9979705733130391,0.9969450101832994
bdq_Latn,4240,mid,541,0.9890310786106032,0.9917506874427131,0.9917506874427131,0.9908424908424908,0.9881278538812784,0.9890310786106032,0.9888475836431228
bea_Latn,1152,mid,51,0.7445255474452555,0.864406779661017,0.7611940298507462,0.9444444444444444,0.7183098591549296,0.7445255474452555,0.9523809523809523
bef_Latn,24278,head,2718,0.9988974641675854,0.9990810512773387,0.9988974641675854,0.9988974641675854,0.9988974641675854,0.9988974641675854,0.9988974641675854
bel_Cyrl,100000,head,126166,0.984297965453167,0.983142279163857,0.9914129586260734,0.9842881770594032,0.9842791260419694,0.9842636602899006,0.9825895882212395
bem_Latn,100000,head,218724,0.9903392403202954,0.9905284731035717,0.9905722529950944,0.9901357482687044,0.9903717872470383,0.9903857855665085,0.9903701391693901
ben_Beng,100000,head,283721,0.9918321665422128,0.9927131475233207,0.9937778312460083,0.9919325233343205,0.9918321665422128,0.9918321665422128,0.9931087492849286
ben_Latn,3910,mid,484,0.36155606407322655,0.49345206914614986,0.4631992149165849,0.4422718808193669,0.3504621072088725,0.36155606407322655,0.7234701781564679
beq_Latn,11039,mid,1739,0.9821882951653944,0.9849730649277005,0.9844148483989799,0.985531914893617,0.9821882951653944,0.9821882951653944,0.9904320092780518
bew_Latn,16291,mid,2655,0.6975476839237057,0.7517774343122101,0.8116524359618283,0.6943931866572037,0.6973476702508962,0.6975476839237057,0.7646129541864138
bex_Latn,22281,head,3638,0.9991755976916735,0.9993129036690944,0.9993129036690944,0.9993130924577551,0.9991755976916735,0.9991755976916735,0.9993129036690944
bfd_Latn,17820,mid,2335,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bfo_Latn,13446,mid,2148,0.9995346672871103,1.0,0.9997672794973238,0.999534450651769,0.9995346672871103,0.9995346672871103,0.99930151338766
bgr_Latn,17611,mid,1825,0.989416553595658,0.9926490607133134,0.991299619358347,0.989685124864278,0.989416553595658,0.989416553595658,0.9972617743702081
bgs_Latn,19527,head,1955,0.9933808553971487,0.9941401273885351,0.9954081632653061,0.9951592356687898,0.9933808553971487,0.9933808553971487,0.9946496815286624
bgt_Latn,10924,mid,1200,0.9945990859991692,0.9954223886808157,0.9950124688279303,0.9950124688279303,0.9945990859991692,0.9945990859991692,0.9949748743718593
bgz_Latn,13364,mid,2145,0.9905158454776776,0.99327302250058,0.99327302250058,0.9923522595596755,0.990286771507863,0.9905158454776776,0.9946198830409358
bhg_Latn,7106,mid,307,0.9638932496075354,0.9792663476874003,0.9730586370839936,0.9730586370839936,0.9638932496075354,0.9638932496075354,0.9870550161812297
bhl_Latn,27070,head,2003,0.9952724558347849,0.9947774185525988,0.9962658700522778,0.9957679860592482,0.9952724558347849,0.9952724558347849,0.9962640099626401
bho_Deva,55844,head,7761,0.6729366602687139,0.6577728367611637,0.8535241593312645,0.6681893885320008,0.6729043711914017,0.6729043711914017,0.6834254413850444
bhp_Latn,8035,mid,1212,0.9680630443799252,0.9737171464330412,0.9713336103032822,0.9681423251965245,0.9680630443799252,0.9680630443799252,0.9678238780694326
bhw_Latn,96876,head,16628,0.9898775609164748,0.9893984370267159,0.9902400581959263,0.9897282065266794,0.9897875693202824,0.9897875693202824,0.9896925968592736
bhz_Latn,6727,mid,968,0.9912865197334702,0.9948559670781892,0.9933230611196714,0.9948559670781892,0.9912865197334702,0.9912865197334702,0.9958592132505175
bib_Latn,17804,mid,2897,0.9994823123382225,0.9994823123382225,0.9994823123382225,0.9993098688750862,0.9994823123382225,0.9994823123382225,0.9991365912623036
big_Latn,24303,head,1084,0.998158379373849,0.9986181483187471,0.9986181483187471,0.9986181483187471,0.998158379373849,0.998158379373849,0.998158379373849
bim_Latn,60084,head,9706,0.994970748229498,0.9949202114013033,0.9952772073921972,0.9950743971267316,0.9949196900497767,0.9948686371100165,0.9951760238119676
bin_Latn,100000,head,18910,0.9811644726572663,0.9796607527859315,0.9805757079335361,0.9794042022699528,0.9808327481729994,0.9803483233688589,0.9732882545745477
bis_Latn,100000,head,149208,0.9956647107454681,0.9956448393362413,0.9958327732222072,0.9954755998359652,0.9956613937982464,0.9956547016934229,0.9955233210773605
biu_Latn,11038,mid,1737,0.9922746781115881,0.9954049396898333,0.9928428285141713,0.993127147766323,0.9922746781115881,0.9922746781115881,0.9904430929626411
biv_Latn,17791,mid,2844,1.0,0.9998242221831604,1.0,1.0,0.9998242221831604,1.0,1.0
bjn_Arab,6110,twin,871,0.5920450545582542,0.6432122370936902,0.726801899007337,0.5989304812834225,0.5692099932478055,0.5920450545582542,0.7671488567428838
bjn_Latn,27655,flat_magnet,3172,0.3308617009324795,0.37660668380462725,0.6043058648849294,0.32937751903269147,0.3292907841055161,0.3279893119572478,0.323922734026746
bjp_Latn,3587,mid,89,0.9128205128205129,0.9621621621621621,0.9368421052631579,0.9518716577540107,0.9128205128205129,0.9128205128205129,0.9772727272727273
bjr_Latn,26849,head,1753,0.9988603988603989,0.9991450555713878,0.9988603988603989,0.998575904300769,0.9988603988603989,0.9988603988603989,0.998575904300769
bjv_Latn,28868,head,1789,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bkd_Latn,17628,mid,1433,0.9899758036640166,0.9927159209157128,0.9930651872399446,0.9899688689034936,0.9899758036640166,0.9899758036640166,0.9982560167422393
bkl_Latn,6670,mid,965,0.9882111737570477,0.9917695473251029,0.9917695473251029,0.9892362890825218,0.9871991807475679,0.9882111737570477,0.9932397295891835
bkq_Latn,17510,mid,1497,0.996005326231691,0.9973333333333332,0.9970009996667777,0.9956738768718801,0.996005326231691,0.996005326231691,0.9979959919839679
bku_Latn,13480,mid,2157,0.9953853253345639,0.9958448753462603,0.9960748095128146,0.9960748095128146,0.9953853253345639,0.9953853253345639,0.9962842545285648
bkv_Latn,13494,mid,2131,0.9990623534927332,0.9992966002344665,0.9992966002344665,0.9992966002344665,0.9990623534927332,0.9990623534927332,0.9978848413631022
bla_Latn,1048,mid,47,0.6911764705882353,0.8545454545454546,0.7580645161290321,0.9400000000000001,0.6762589928057554,0.6911764705882353,0.9292929292929293
